0.0025,0.0935
0.005,0.0329
0.0075,0.103
0.01,0.13
0.0125,0.0516
0.015,0.0473
0.0175,0.0418
0.02,0.0425
0.0225,0.0712
0.025,0.0543
0.0275,0.108
0.03,0.037
0.0325,0.0684
0.035,0.132
0.0375,0.0839
0.04,0.121
0.0425,0.0846
0.045,0.0778
0.0475,0.109
0.05,0.0612
0.0525,0.084
0.055,0.0592
0.0575,0.103
0.06,0.0531
0.0625,0.0479
0.065,0.0759
0.0675,0.0653
0.07,0.0782
0.0725,0.146
0.075,0.0769
0.0775,0.114
0.08,0.0368
0.0825,0.121
0.085,0.0555
0.0875,0.0224
0.09,0.109
0.0925,0.0714
0.095,0.0481
0.0975,0.122
0.1,0.0276
0.1025,0.118
0.105,0.039
0.1075,0.0472
0.11,0.0396
0.1125,0.0451
0.115,0.0989
0.1175,0.0962
0.12,0.0753
0.1225,0.054
0.125,0.102
0.1275,0.0239
0.13,0.0457
0.1325,0.084
0.135,0.0591
0.1375,0.0383
0.14,0.104
0.1425,0.0475
0.145,0.0413
0.1475,0.079
0.15,0.104
0.1525,0.0823
0.155,0.122
0.1575,0.0949
0.16,0.053
0.1625,0.0714
0.165,0.0677
0.1675,0.107
0.17,0.0478
0.1725,0.125
0.175,0.0568
0.1775,0.083
0.18,0.098
0.1825,0.0906
0.185,0.0758
0.1875,0.0809
0.19,0.0617
0.1925,0.0429
0.195,0.0782
0.1975,0.0689
0.2,0.122
0.2025,0.0717
0.205,0.11
0.2075,0.0936
0.21,0.0412
0.2125,0.0622
0.215,0.0946
0.2175,0.0484
0.22,0.0584
0.2225,0.0566
0.225,0.101
0.2275,0.0602
0.23,0.11
0.2325,0.0945
0.235,0.0687
0.2375,0.0548
0.24,0.0579
0.2425,0.0273
0.245,0.13
0.2475,0.0374
0.25,0.0976
0.2525,0.0505
0.255,0.106
0.2575,0.0839
0.26,0.0899
0.2625,0.0617
0.265,0.0082
0.2675,0.0515
0.27,0.109
0.2725,0.051
0.275,0.114
0.2775,0.103
0.28,0.0957
0.2825,0.0311
0.285,0.0715
0.2875,0.101
0.29,0.0897
0.2925,0.0733
0.295,0.0672
0.2975,0.0907
0.3,0.0388
0.3025,0.118
0.305,0.112
0.3075,0.0427
0.31,0.0947
0.3125,0.0415
0.315,0.074
0.3175,0.0785
0.32,0.0944
0.3225,0.0363
0.325,0.041
0.3275,0.112
0.33,0.12
0.3325,0.0979
0.335,0.0453
0.3375,0.0183
0.34,0.103
0.3425,0.136
0.345,0.0756
0.3475,0.0798
0.35,0.0569
0.3525,0.0806
0.355,0.0833
0.3575,0.111
0.36,0.123
0.3625,0.0535
0.365,0.0937
0.3675,-0.0782
0.37,0.0927
0.3725,0.845
0.375,1.07
0.3775,-0.555
0.38,-0.387
0.3825,-0.184
0.385,-0.24
0.3875,0.0029
0.39,0.88
0.3925,0.498
0.395,-0.442
0.3975,-0.325
0.4,1.07
0.4025,0.256
0.405,-0.826
0.4075,0.619
0.41,-0.593
0.4125,1.08
0.415,0.746
0.4175,-0.6
0.42,0.0879
0.4225,-0.0908
0.425,-0.154
0.4275,0.207
0.43,-0.0381
0.4325,0.259
0.435,-0.145
0.4375,-0.83
0.44,0.985
0.4425,-0.105
0.445,0.94
0.4475,-0.367
0.45,-0.881
0.4525,-0.683
0.455,0.124
0.4575,1.07
0.46,-0.289
0.4625,-0.646
0.465,-0.717
0.4675,-0.168
0.47,0.291
0.4725,-0.306
0.475,-0.666
0.4775,-0.815
0.48,-0.55
0.4825,-0.643
0.485,0.964
0.4875,0.286
0.49,0.448
0.4925,-0.345
0.495,0.742
0.4975,0.0907
0.5,-0.218
0.5025,0.274
0.505,0.505
0.5075,0.385
0.51,-0.713
0.5125,0.978
0.515,0.627
0.5175,-0.499
0.52,-0.002
0.5225,0.985
0.525,0.672
0.5275,0.481
0.53,-0.495
0.5325,0.448
0.535,1.04
0.5375,0.583
0.54,-0.442
0.5425,0.963
0.545,0.516
0.5475,0.233
0.55,-0.214
0.5525,-0.103
0.555,0.679
0.5575,0.448
0.56,-0.76
0.5625,0.524
0.565,0.667
0.5675,-1.05
0.57,0.107
0.5725,-0.0465
0.575,0.317
0.5775,0.192
0.58,0.202
0.5825,-0.475
0.585,-0.695
0.5875,-0.0352
0.59,-0.789
0.5925,0.74
0.595,0.295
0.5975,0.513
0.6,-0.07
0.6025,1.22
0.605,-0.759
0.6075,-0.899
0.61,0.753
0.6125,0.358
0.615,-0.385
0.6175,1.08
0.62,-0.171
0.6225,0.339
0.625,0.383
0.6275,0.565
0.63,-0.864
0.6325,0.221
0.635,-0.0936
0.6375,0.42
0.64,0.208
0.6425,-0.672
0.645,-0.63
0.6475,0.421
0.65,0.727
0.6525,0.919
0.655,-0.712
0.6575,0.493
0.66,-0.693
0.6625,-0.514
0.665,0.956
0.6675,-0.457
0.67,-0.802
0.6725,-0.583
0.675,0.222
0.6775,0.194
0.68,0.522
0.6825,0.0784
0.685,0.0358
0.6875,0.861
0.69,0.819
0.6925,0.722
0.695,-0.0668
0.6975,-0.918
0.7,-0.466
0.7025,0.882
0.705,-0.182
0.7075,0.836
0.71,0.831
0.7125,-0.305
0.715,-0.293
0.7175,-0.554
0.72,0.147
0.7225,0.807
0.725,0.498
0.7275,-0.634
0.73,0.0108
0.7325,-0.215
0.735,0.566
0.7375,0.83
0.74,0.884
0.7425,-0.61
0.745,-0.639
0.7475,-0.168
0.75,-0.551
0.7525,-0.362
0.755,-0.0795
0.7575,0.55
0.76,-0.562
0.7625,-0.855
0.765,-0.676
0.7675,0.22
0.77,-0.943
0.7725,0.0768
0.775,0.11
0.7775,-0.863
0.78,-0.742
0.7825,0.671
0.785,0.261
0.7875,-0.527
0.79,-0.136
0.7925,-0.582
0.795,-0.628
0.7975,0.719
0.8,0.993
0.8025,0.814
0.805,0.288
0.8075,-0.371
0.81,-0.114
0.8125,0.0307
0.815,-0.43
0.8175,-0.259
0.82,-0.0651
0.8225,0.55
0.825,-0.0768
0.8275,-0.696
0.83,-0.819
0.8325,-0.581
0.835,-0.696
0.8375,-0.246
0.84,0.381
0.8425,0.093
0.845,0.634
0.8475,-0.145
0.85,-0.403
0.8525,0.197
0.855,-0.291
0.8575,0.133
0.86,0.697
0.8625,-0.475
0.865,0.249
0.8675,0.379
0.87,0.0981
0.8725,0.488
0.875,0.187
0.8775,0.799
0.88,0.401
0.8825,-0.0731
0.885,0.109
0.8875,-0.598
0.89,0.203
0.8925,0.59
0.895,-0.0885
0.8975,0.176
0.9,-0.137
0.9025,0.137
0.905,0.153
0.9075,1.02
0.91,1.05
0.9125,0.513
0.915,-0.58
0.9175,-0.666
0.92,0.0858
0.9225,-0.802
0.925,-0.424
0.9275,-0.934
0.93,-0.893
0.9325,-0.99
0.935,0.403
0.9375,0.463
0.94,0.376
0.9425,-0.435
0.945,-0.792
0.9475,0.959
0.95,0.137
0.9525,-0.0751
0.955,1.12
0.9575,0.0781
0.96,-0.891
0.9625,-0.397
0.965,0.257
0.9675,0.751
0.97,-0.0181
0.9725,-0.853
0.975,0.507
0.9775,0.0138
0.98,-0.129
0.9825,-0.656
0.985,-0.373
0.9875,0.226
0.99,0.584
0.9925,0.308
0.995,-0.267
0.9975,0.233
1,-0.465
1.0025,-0.012
1.005,0
1.0075,-0.164
1.01,0.0399
1.0125,0.0794
1.015,0.101
1.0175,0.0898
1.02,0.0965
1.0225,0.12
1.025,0.113
1.0275,0.0697
1.03,0.0346
1.0325,0.0726
1.035,0.0407
1.0375,0.0587
1.04,0.0776
1.0425,0.0579
1.045,0.107
1.0475,0.0913
1.05,0.0907
1.0525,0.117
1.055,0.0612
1.0575,0.121
1.06,0.065
1.0625,0.0662
1.065,0.0919
1.0675,0.118
1.07,0.0437
1.0725,0.0706
1.075,0.102
1.0775,0.101
1.08,0.0853
1.0825,0.0719
1.085,0.0762
1.0875,0.113
1.09,0.0654
1.0925,0.0445
1.095,0.0817
1.0975,0.0601
1.1,0.0862
1.1025,0.0501
1.105,0.0931
1.1075,0.0547
1.11,0.0494
1.1125,0.0507
1.115,0.0763
1.1175,0.103
1.12,0.0751
1.1225,0.0732
1.125,0.0248
1.1275,0.113
1.13,0.0548
1.1325,0.113
1.135,0.0368
1.1375,0.055
1.14,0.0934
1.1425,0.084
1.145,0.131
1.1475,0.0679
1.15,0.0737
1.1525,0.0599
1.155,0.036
1.1575,0.0895
1.16,0.0616
1.1625,0.0611
1.165,0.0764
1.1675,0.0738
1.17,0.0645
1.1725,0.11
1.175,0.0835
1.1775,0.0492
1.18,0.135
1.1825,0.11
1.185,0.0794
1.1875,0.126
1.19,0.078
1.1925,0.0716
1.195,0.0325
1.1975,0.0587
1.2,0.0437
1.2025,0.0718
1.205,0.0719
1.2075,0.0717
1.21,0.0511
1.2125,0.107
1.215,0.0989
1.2175,0.0753
1.22,0.0296
1.2225,0.0623
1.225,0.0799
1.2275,0.0473
1.23,0.082
1.2325,0.0393
1.235,0.0549
1.2375,0.0734
1.24,0.0925
1.2425,0.11
1.245,0.111
1.2475,0.0904
1.25,0.0449
1.2525,0.0356
1.255,0.0992
1.2575,0.0781
1.26,0.0374
1.2625,0.0815
1.265,0.06
1.2675,0.125
1.27,0.07
1.2725,0.0981
1.275,0.0412
1.2775,0.0505
1.28,0.0983
1.2825,0.0366
1.285,0.0617
1.2875,0.0342
1.29,0.0942
1.2925,0.0705
1.295,0.106
1.2975,0.105
1.3,0.132
1.3025,0.0501
1.305,0.117
1.3075,0.1
1.31,0.0572
1.3125,0.0496
1.315,0.0799
1.3175,0.0377
1.32,0.124
1.3225,0.113
1.325,0.0471
1.3275,0.0648
1.33,0.0779
1.3325,0.0952
1.335,0.0671
1.3375,0.0913
1.34,0.0489
1.3425,0.0648
1.345,0.0353
1.3475,0.088
1.35,0.032
1.3525,0.0734
1.355,0.0577
1.3575,0.0345
1.36,0.0517
1.3625,0.0641
1.365,0.119
1.3675,0.067
1.37,0.0933
1.3725,0.158
1.375,0.701
1.3775,0.731
1.38,-0.143
1.3825,0.842
1.385,0.719
1.3875,0.963
1.39,0.757
1.3925,-0.718
1.395,-0.898
1.3975,-0.36
1.4,0.113
1.4025,-0.0218
1.405,-0.431
1.4075,0.829
1.41,-0.187
1.4125,1.04
1.415,0.546
1.4175,-0.339
1.42,-1.08
1.4225,0.443
1.425,-0.363
1.4275,0.372
1.43,0.46
1.4325,0.298
1.435,-0.573
1.4375,-0.577
1.44,0.986
1.4425,0.492
1.445,-0.543
1.4475,-0.734
1.45,0.438
1.4525,0.494
1.455,-0.0003
1.4575,-0.331
1.46,-0.411
1.4625,0.425
1.465,0.0834
1.4675,0.41
1.47,0.755
1.4725,0.67
1.475,-0.71
1.4775,0.548
1.48,0.448
1.4825,0.758
1.485,0.3
1.4875,0.602
1.49,0.614
1.4925,0.291
1.495,-0.787
1.4975,-0.821
1.5,0.777
1.5025,-1.03
1.505,0.555
1.5075,0.565
1.51,0.802
1.5125,0.636
1.515,-0.775
1.5175,0.378
