0.0025,0.0723
0.005,0.0534
0.0075,0.105
0.01,0.0998
0.0125,0.0895
0.015,0.0761
0.0175,0.112
0.02,0.0725
0.0225,0.0499
0.025,0.142
0.0275,0.0853
0.03,0.0962
0.0325,0.0899
0.035,0.111
0.0375,0.0667
0.04,0.138
0.0425,0.0752
0.045,0.0906
0.0475,0.0814
0.05,0.0996
0.0525,0.1
0.055,0.0955
0.0575,0.0442
0.06,0.109
0.0625,0.0661
0.065,0.0647
0.0675,0.0772
0.07,0.127
0.0725,0.0868
0.075,0.0552
0.0775,0.0547
0.08,0.0805
0.0825,0.0963
0.085,0.0298
0.0875,0.104
0.09,0.0548
0.0925,0.0492
0.095,0.121
0.0975,0.107
0.1,0.0922
0.1025,0.0956
0.105,0.0759
0.1075,0.0811
0.11,0.0617
0.1125,0.0726
0.115,0.0904
0.1175,0.0623
0.12,0.0311
0.1225,0.104
0.125,0.106
0.1275,0.0609
0.13,0.0967
0.1325,0.101
0.135,0.0896
0.1375,0.0692
0.14,0.115
0.1425,0.0597
0.145,0.12
0.1475,0.0778
0.15,0.104
0.1525,0.026
0.155,0.0697
0.1575,0.0906
0.16,0.0548
0.1625,0.0677
0.165,0.0553
0.1675,0.0674
0.17,0.0926
0.1725,0.12
0.175,0.0937
0.1775,0.0812
0.18,0.0636
0.1825,0.103
0.185,0.0847
0.1875,0.122
0.19,0.12
0.1925,0.0649
0.195,0.122
0.1975,0.0442
0.2,0.119
0.2025,0.0644
0.205,0.0687
0.2075,0.0986
0.21,0.134
0.2125,0.0398
0.215,0.0589
0.2175,0.101
0.22,0.0766
0.2225,0.0902
0.225,0.135
0.2275,0.0508
0.23,0.0799
0.2325,0.0312
0.235,0.0545
0.2375,0.0589
0.24,0.074
0.2425,0.0826
0.245,0.0921
0.2475,0.0573
0.25,0.0387
0.2525,0.0937
0.255,0.138
0.2575,0.051
0.26,0.0451
0.2625,0.097
0.265,0.027
0.2675,0.0811
0.27,0.0563
0.2725,0.108
0.275,0.0559
0.2775,0.0989
0.28,0.0694
0.2825,0.132
0.285,0.0927
0.2875,0.0943
0.29,0.103
0.2925,0.128
0.295,0.0322
0.2975,0.0878
0.3,0.0741
0.3025,0.125
0.305,0.0352
0.3075,0.0523
0.31,0.0649
0.3125,0.0711
0.315,0.0952
0.3175,0.104
0.32,0.0771
0.3225,0.0941
0.325,0.092
0.3275,0.0778
0.33,0.0316
0.3325,0.075
0.335,0.096
0.3375,0.105
0.34,0.0922
0.3425,0.047
0.345,0.0839
0.3475,0.0419
0.35,0.0472
0.3525,0.118
0.355,0.04
0.3575,0.0872
0.36,0.143
0.3625,0.0593
0.365,0.0648
0.3675,0.0971
0.37,0.0866
0.3725,0.141
0.375,0.129
0.3775,0.0653
0.38,0.0996
0.3825,0.0605
0.385,0.0518
0.3875,0.141
0.39,0.135
0.3925,0.065
0.395,0.0422
0.3975,0.1
0.4,0.0899
0.4025,0.0815
0.405,0.0723
0.4075,0.13
0.41,0.109
0.4125,0.0521
0.415,0.124
0.4175,0.077
0.42,0.0998
0.4225,0.123
0.425,0.0792
0.4275,0.0923
0.43,0.0975
0.4325,0.103
0.435,0.0351
0.4375,0.0648
0.44,0.0985
0.4425,0.0498
0.445,0.0687
0.4475,0.0959
0.45,0.116
0.4525,0.0832
0.455,0.0679
0.4575,0.0788
0.46,0.0517
0.4625,0.138
0.465,0.0806
0.4675,0.127
0.47,0.025
0.4725,0.0284
0.475,0.0774
0.4775,0.0877
0.48,0.0279
0.4825,0.0521
0.485,0.128
0.4875,0.0766
0.49,0.115
0.4925,0.118
0.495,0.0397
0.4975,0.0768
0.5,0.0687
0.5025,0.062
0.505,0.0795
0.5075,0.0504
0.51,0.0621
0.5125,0.0906
0.515,0.0319
0.5175,0.0982
0.52,0.106
0.5225,0.0543
0.525,0.114
